cap_factor,year,month,hh,mm,day
0.138769,2015,2,8,0,10
0.986306,2015,2,9,0,10
1,2015,2,10,0,10
1,2015,2,11,0,10
0.987971,2015,2,12,0,10
0.990781,2015,2,13,0,10
1,2015,2,14,0,10
1,2015,2,15,0,10
0.923334,2015,2,16,0,10
0.380782,2015,2,17,0,10
0,2015,2,18,0,10
0,2015,2,19,0,10
0,2015,2,20,0,10
0,2015,2,21,0,10
0,2015,2,22,0,10
0,2015,2,23,0,10
0,2015,2,0,0,11
0,2015,2,1,0,11
0,2015,2,2,0,11
0,2015,2,3,0,11
0,2015,2,4,0,11
0,2015,2,5,0,11
0,2015,2,6,0,11
0.0882696,2015,2,7,0,11
0.107188,2015,2,8,0,11
0.991187,2015,2,9,0,11
1,2015,2,10,0,11
1,2015,2,11,0,11
0.983387,2015,2,12,0,11
0.984915,2015,2,13,0,11
0.996732,2015,2,14,0,11
0.775354,2015,2,15,0,11
0.158987,2015,2,16,0,11
0.11599,2015,2,17,0,11
0,2015,2,18,0,11
0,2015,2,19,0,11
0,2015,2,20,0,11
0,2015,2,21,0,11
0,2015,2,22,0,11
0,2015,2,23,0,11
0,2015,2,0,0,12
0,2015,2,1,0,12
0,2015,2,2,0,12
0,2015,2,3,0,12
0,2015,2,4,0,12
0,2015,2,5,0,12
0,2015,2,6,0,12
0.0193019,2015,2,7,0,12
0.419754,2015,2,8,0,12
0.338613,2015,2,9,0,12
0.485065,2015,2,10,0,12
0.717933,2015,2,11,0,12
0.34276,2015,2,12,0,12
0.73406,2015,2,13,0,12
0.407576,2015,2,14,0,12
0.566867,2015,2,15,0,12
0.881218,2015,2,16,0,12
0.109378,2015,2,17,0,12
0,2015,2,18,0,12
0,2015,2,19,0,12
0,2015,2,20,0,12
0,2015,2,21,0,12
0,2015,2,22,0,12
0,2015,2,23,0,12
0,2015,2,0,0,13
0,2015,2,1,0,13
0,2015,2,2,0,13
0,2015,2,3,0,13
0,2015,2,4,0,13
0,2015,2,5,0,13
0,2015,2,6,0,13
0.0242051,2015,2,7,0,13
0.262889,2015,2,8,0,13
0.205219,2015,2,9,0,13
0.310917,2015,2,10,0,13
0.514417,2015,2,11,0,13
0.234641,2015,2,12,0,13
0.159911,2015,2,13,0,13
0.327934,2015,2,14,0,13
0.38807,2015,2,15,0,13
0.916881,2015,2,16,0,13
0.387112,2015,2,17,0,13
0,2015,2,18,0,13
0,2015,2,19,0,13
0,2015,2,20,0,13
0,2015,2,21,0,13
0,2015,2,22,0,13
0,2015,2,23,0,13
0,2015,2,0,0,14
0,2015,2,1,0,14
0,2015,2,2,0,14
0,2015,2,3,0,14
0,2015,2,4,0,14
0,2015,2,5,0,14
0,2015,2,6,0,14
0,2015,2,7,0,14
0.0042445,2015,2,8,0,14
0.217726,2015,2,9,0,14
0.315678,2015,2,10,0,14
0.46064,2015,2,11,0,14
0.500977,2015,2,12,0,14
0.620678,2015,2,13,0,14
0.74209,2015,2,14,0,14
1,2015,2,15,0,14
0.91786,2015,2,16,0,14
0.397384,2015,2,17,0,14
0,2015,2,18,0,14
0,2015,2,19,0,14
0,2015,2,20,0,14
0,2015,2,21,0,14
0,2015,2,22,0,14
0,2015,2,23,0,14
0,2015,2,0,0,15
0,2015,2,1,0,15
0,2015,2,2,0,15
0,2015,2,3,0,15
0,2015,2,4,0,15
0,2015,2,5,0,15
0,2015,2,6,0,15
0.110178,2015,2,7,0,15
0.707342,2015,2,8,0,15
0.998099,2015,2,9,0,15
1,2015,2,10,0,15
1,2015,2,11,0,15
0.990032,2015,2,12,0,15
0.99125,2015,2,13,0,15
1,2015,2,14,0,15
1,2015,2,15,0,15
0.922766,2015,2,16,0,15
0.41026,2015,2,17,0,15
0,2015,2,18,0,15
0,2015,2,19,0,15
0,2015,2,20,0,15
0,2015,2,21,0,15
0,2015,2,22,0,15
0,2015,2,23,0,15
0,2015,2,0,0,16
0,2015,2,1,0,16
0,2015,2,2,0,16
0,2015,2,3,0,16
0,2015,2,4,0,16
0,2015,2,5,0,16
0,2015,2,6,0,16
0.0655567,2015,2,7,0,16
0.485415,2015,2,8,0,16
0.941231,2015,2,9,0,16
0.954917,2015,2,10,0,16
0.938581,2015,2,11,0,16
0.923498,2015,2,12,0,16
0.925614,2015,2,13,0,16
0.935859,2015,2,14,0,16
0.930393,2015,2,15,0,16
0.851126,2015,2,16,0,16
0.384238,2015,2,17,0,16
0,2015,2,18,0,16
0,2015,2,19,0,16
0,2015,2,20,0,16
0,2015,2,21,0,16
0,2015,2,22,0,16
0,2015,2,23,0,16
0,2015,2,0,0,17
0,2015,2,1,0,17
0,2015,2,2,0,17
0,2015,2,3,0,17
0,2015,2,4,0,17
0,2015,2,5,0,17
0,2015,2,6,0,17
0.109966,2015,2,7,0,17
0.686188,2015,2,8,0,17
0.966273,2015,2,9,0,17
0.621564,2015,2,10,0,17
0.602409,2015,2,11,0,17
0.692428,2015,2,12,0,17
0.955049,2015,2,13,0,17
0.95359,2015,2,14,0,17
0.943675,2015,2,15,0,17
0.865273,2015,2,16,0,17
0.390001,2015,2,17,0,17
0,2015,2,18,0,17
0,2015,2,19,0,17
0,2015,2,20,0,17
0,2015,2,21,0,17
0,2015,2,22,0,17
0,2015,2,23,0,17
0,2015,2,0,0,18
0,2015,2,1,0,18
0,2015,2,2,0,18
0,2015,2,3,0,18
0,2015,2,4,0,18
0,2015,2,5,0,18
0,2015,2,6,0,18
0.112886,2015,2,7,0,18
0.689926,2015,2,8,0,18
0.951563,2015,2,9,0,18
0.716421,2015,2,10,0,18
0.960585,2015,2,11,0,18
0.937472,2015,2,12,0,18
0.932476,2015,2,13,0,18
0.936026,2015,2,14,0,18
0.931894,2015,2,15,0,18
0.446444,2015,2,16,0,18
0.0910344,2015,2,17,0,18
0,2015,2,18,0,18
0,2015,2,19,0,18
0,2015,2,20,0,18
0,2015,2,21,0,18
0,2015,2,22,0,18
0,2015,2,23,0,18
0,2015,2,0,0,19
0,2015,2,1,0,19
0,2015,2,2,0,19
0,2015,2,3,0,19
0,2015,2,4,0,19
0,2015,2,5,0,19
0,2015,2,6,0,19
0,2015,2,7,0,19
0.0363308,2015,2,8,0,19
0.302832,2015,2,9,0,19
0.48999,2015,2,10,0,19
0.309645,2015,2,11,0,19
0.99794,2015,2,12,0,19
0.395817,2015,2,13,0,19
0.307024,2015,2,14,0,19
0.37283,2015,2,15,0,19
0.929912,2015,2,16,0,19
0.0167235,2015,2,17,0,19
0,2015,2,18,0,19
0,2015,2,19,0,19
0,2015,2,20,0,19
0,2015,2,21,0,19
0,2015,2,22,0,19
0,2015,2,23,0,19
0,2015,2,0,0,20
0,2015,2,1,0,20
0,2015,2,2,0,20
0,2015,2,3,0,20
0,2015,2,4,0,20
0,2015,2,5,0,20
0,2015,2,6,0,20
0,2015,2,7,0,20
0.008925,2015,2,8,0,20
0.0618565,2015,2,9,0,20
0.110626,2015,2,10,0,20
0.184052,2015,2,11,0,20
0.501529,2015,2,12,0,20
0.400074,2015,2,13,0,20
0.690488,2015,2,14,0,20
0.350897,2015,2,15,0,20
0.170548,2015,2,16,0,20
0.433508,2015,2,17,0,20
0,2015,2,18,0,20
0,2015,2,19,0,20
0,2015,2,20,0,20
0,2015,2,21,0,20
0,2015,2,22,0,20
0,2015,2,23,0,20
0,2015,2,0,0,21
0,2015,2,1,0,21
0,2015,2,2,0,21
0,2015,2,3,0,21
0,2015,2,4,0,21
0,2015,2,5,0,21
0,2015,2,6,0,21
0.139778,2015,2,7,0,21
0.753972,2015,2,8,0,21
1,2015,2,9,0,21
1,2015,2,10,0,21
1,2015,2,11,0,21
1,2015,2,12,0,21
1,2015,2,13,0,21
1,2015,2,14,0,21
1,2015,2,15,0,21
0.947227,2015,2,16,0,21
0.44156,2015,2,17,0,21
0,2015,2,18,0,21
0,2015,2,19,0,21
0,2015,2,20,0,21
0,2015,2,21,0,21
0,2015,2,22,0,21
0,2015,2,23,0,21
0,2015,2,0,0,22
0,2015,2,1,0,22
0,2015,2,2,0,22
0,2015,2,3,0,22
0,2015,2,4,0,22
0,2015,2,5,0,22
0,2015,2,6,0,22
0.135101,2015,2,7,0,22
0.720463,2015,2,8,0,22
0.334017,2015,2,9,0,22
0.453088,2015,2,10,0,22
0.995385,2015,2,11,0,22
0.97035,2015,2,12,0,22
0.963999,2015,2,13,0,22
0.961088,2015,2,14,0,22
0.942759,2015,2,15,0,22
0.865222,2015,2,16,0,22
0.413631,2015,2,17,0,22
0,2015,2,18,0,22
0,2015,2,19,0,22
0,2015,2,20,0,22
0,2015,2,21,0,22
0,2015,2,22,0,22
0,2015,2,23,0,22
0,2015,2,0,0,23
0,2015,2,1,0,23
0,2015,2,2,0,23
0,2015,2,3,0,23
0,2015,2,4,0,23
0,2015,2,5,0,23
0,2015,2,6,0,23
0.0400363,2015,2,7,0,23
0.200618,2015,2,8,0,23
0.692637,2015,2,9,0,23
0.62546,2015,2,10,0,23
0.627513,2015,2,11,0,23
0.80304,2015,2,12,0,23
0.249259,2015,2,13,0,23
0.312272,2015,2,14,0,23
0.994839,2015,2,15,0,23
0.916185,2015,2,16,0,23
0.428894,2015,2,17,0,23
0,2015,2,18,0,23
0,2015,2,19,0,23
0,2015,2,20,0,23
0,2015,2,21,0,23
0,2015,2,22,0,23
0,2015,2,23,0,23
0,2015,2,0,0,24
0,2015,2,1,0,24
0,2015,2,2,0,24
0,2015,2,3,0,24
0,2015,2,4,0,24
0,2015,2,5,0,24
0,2015,2,6,0,24
0.14627,2015,2,7,0,24
0.746373,2015,2,8,0,24
0.997647,2015,2,9,0,24
0.197235,2015,2,10,0,24
0.595406,2015,2,11,0,24
0.787552,2015,2,12,0,24
0.525019,2015,2,13,0,24
0.695735,2015,2,14,0,24
0.587739,2015,2,15,0,24
0.273931,2015,2,16,0,24
0.458097,2015,2,17,0,24
0,2015,2,18,0,24
0,2015,2,19,0,24
0,2015,2,20,0,24
0,2015,2,21,0,24
0,2015,2,22,0,24
0,2015,2,23,0,24
0,2015,2,0,0,25
0,2015,2,1,0,25
0,2015,2,2,0,25
0,2015,2,3,0,25
0,2015,2,4,0,25
0,2015,2,5,0,25
0,2015,2,6,0,25
0.162404,2015,2,7,0,25
0.77431,2015,2,8,0,25
0.709631,2015,2,9,0,25
0.635458,2015,2,10,0,25
0.75967,2015,2,11,0,25
0.807573,2015,2,12,0,25
0.779681,2015,2,13,0,25
0.506113,2015,2,14,0,25
0.279196,2015,2,15,0,25
0.267206,2015,2,16,0,25
0.0935127,2015,2,17,0,25
0,2015,2,18,0,25
0,2015,2,19,0,25
0,2015,2,20,0,25
0,2015,2,21,0,25
0,2015,2,22,0,25
0,2015,2,23,0,25
0,2015,2,0,0,26
0,2015,2,1,0,26
0,2015,2,2,0,26
0,2015,2,3,0,26
0,2015,2,4,0,26
0,2015,2,5,0,26
0,2015,2,6,0,26
0.159486,2015,2,7,0,26
0.555612,2015,2,8,0,26
0.560419,2015,2,9,0,26
0.624883,2015,2,10,0,26
0.672932,2015,2,11,0,26
0.727233,2015,2,12,0,26
0.742095,2015,2,13,0,26
0.963064,2015,2,14,0,26
0.949295,2015,2,15,0,26
0.87317,2015,2,16,0,26
0.311524,2015,2,17,0,26
0,2015,2,18,0,26
0,2015,2,19,0,26
0,2015,2,20,0,26
0,2015,2,21,0,26
0,2015,2,22,0,26
0,2015,2,23,0,26
0,2015,2,0,0,27
0,2015,2,1,0,27
0,2015,2,2,0,27
0,2015,2,3,0,27
0,2015,2,4,0,27
0,2015,2,5,0,27
0,2015,2,6,0,27
0.0485896,2015,2,7,0,27
0.363422,2015,2,8,0,27
0.677538,2015,2,9,0,27
0.334772,2015,2,10,0,27
0.219092,2015,2,11,0,27
0.178246,2015,2,12,0,27
0.22776,2015,2,13,0,27
0.256022,2015,2,14,0,27
0.773276,2015,2,15,0,27
0.261069,2015,2,16,0,27
0.120088,2015,2,17,0,27
0,2015,2,18,0,27
0,2015,2,19,0,27
0,2015,2,20,0,27
0,2015,2,21,0,27
0,2015,2,22,0,27
0,2015,2,23,0,27
0,2015,2,0,0,28
0,2015,2,1,0,28
0,2015,2,2,0,28
0,2015,2,3,0,28
0,2015,2,4,0,28
0,2015,2,5,0,28
0,2015,2,6,0,28
0.173151,2015,2,7,0,28
0.779988,2015,2,8,0,28
0.836075,2015,2,9,0,28
0.723001,2015,2,10,0,28
0.882262,2015,2,11,0,28
0.647794,2015,2,12,0,28
0.696461,2015,2,13,0,28
0.286326,2015,2,14,0,28
0.371005,2015,2,15,0,28
0.630855,2015,2,16,0,28
0.0975633,2015,2,17,0,28
0,2015,2,18,0,28
0,2015,2,19,0,28
0,2015,2,20,0,28
0,2015,2,21,0,28
0,2015,2,22,0,28
0,2015,2,23,0,28
0,2015,3,0,0,1
0,2015,3,1,0,1
0,2015,3,2,0,1
0,2015,3,3,0,1
0,2015,3,4,0,1
0,2015,3,5,0,1
0,2015,3,6,0,1
0.179961,2015,3,7,0,1
0.803372,2015,3,8,0,1
1,2015,3,9,0,1
1,2015,3,10,0,1
1,2015,3,11,0,1
1,2015,3,12,0,1
1,2015,3,13,0,1
1,2015,3,14,0,1
1,2015,3,15,0,1
0.982266,2015,3,16,0,1
0.481916,2015,3,17,0,1
0,2015,3,18,0,1
0,2015,3,19,0,1
0,2015,3,20,0,1
0,2015,3,21,0,1
0,2015,3,22,0,1
0,2015,3,23,0,1
0,2015,3,0,0,2
0,2015,3,1,0,2
0,2015,3,2,0,2
0,2015,3,3,0,2
0,2015,3,4,0,2
0,2015,3,5,0,2
0,2015,3,6,0,2
0.196484,2015,3,7,0,2
0.81035,2015,3,8,0,2
1,2015,3,9,0,2
1,2015,3,10,0,2
1,2015,3,11,0,2
1,2015,3,12,0,2
1,2015,3,13,0,2
1,2015,3,14,0,2
1,2015,3,15,0,2
0.967025,2015,3,16,0,2
0.48958,2015,3,17,0,2
0,2015,3,18,0,2
0,2015,3,19,0,2
0,2015,3,20,0,2
0,2015,3,21,0,2
0,2015,3,22,0,2
0,2015,3,23,0,2
0,2015,3,0,0,3
0,2015,3,1,0,3
0,2015,3,2,0,3
0,2015,3,3,0,3
0,2015,3,4,0,3
0,2015,3,5,0,3
0,2015,3,6,0,3
0.19829,2015,3,7,0,3
0.455853,2015,3,8,0,3
0.555696,2015,3,9,0,3
0.808939,2015,3,10,0,3
0.73153,2015,3,11,0,3
0.912246,2015,3,12,0,3
0.828998,2015,3,13,0,3
0.832624,2015,3,14,0,3
0.703705,2015,3,15,0,3
0.572928,2015,3,16,0,3
0.0564943,2015,3,17,0,3
0,2015,3,18,0,3
0,2015,3,19,0,3
0,2015,3,20,0,3
0,2015,3,21,0,3
0,2015,3,22,0,3
0,2015,3,23,0,3
0,2015,3,0,0,4
0,2015,3,1,0,4
0,2015,3,2,0,4
0,2015,3,3,0,4
0,2015,3,4,0,4
0,2015,3,5,0,4
0,2015,3,6,0,4
0.0001647,2015,3,7,0,4
0.0185419,2015,3,8,0,4
0.145422,2015,3,9,0,4
0.47881,2015,3,10,0,4
0.176758,2015,3,11,0,4
0.423659,2015,3,12,0,4
0.434541,2015,3,13,0,4
0.449844,2015,3,14,0,4
0.445246,2015,3,15,0,4
0.209514,2015,3,16,0,4
0.115345,2015,3,17,0,4
0,2015,3,18,0,4
0,2015,3,19,0,4
0,2015,3,20,0,4
0,2015,3,21,0,4
0,2015,3,22,0,4
0,2015,3,23,0,4
0,2015,3,0,0,5
0,2015,3,1,0,5
0,2015,3,2,0,5
0,2015,3,3,0,5
0,2015,3,4,0,5
0,2015,3,5,0,5
0,2015,3,6,0,5
0.215666,2015,3,7,0,5
0.863592,2015,3,8,0,5
1,2015,3,9,0,5
0.730919,2015,3,10,0,5
1,2015,3,11,0,5
1,2015,3,12,0,5
1,2015,3,13,0,5
1,2015,3,14,0,5
1,2015,3,15,0,5
1,2015,3,16,0,5
0.509708,2015,3,17,0,5
0.0093226,2015,3,18,0,5
0,2015,3,19,0,5
0,2015,3,20,0,5
0,2015,3,21,0,5
0,2015,3,22,0,5
0,2015,3,23,0,5
0,2015,3,0,0,6
0,2015,3,1,0,6
0,2015,3,2,0,6
0,2015,3,3,0,6
0,2015,3,4,0,6
0,2015,3,5,0,6
0,2015,3,6,0,6
0.234426,2015,3,7,0,6
0.873032,2015,3,8,0,6
1,2015,3,9,0,6
1,2015,3,10,0,6
1,2015,3,11,0,6
0.980174,2015,3,12,0,6
0.979591,2015,3,13,0,6
1,2015,3,14,0,6
0.550934,2015,3,15,0,6
0.771659,2015,3,16,0,6
0.52763,2015,3,17,0,6
0.0106411,2015,3,18,0,6
0,2015,3,19,0,6
0,2015,3,20,0,6
0,2015,3,21,0,6
0,2015,3,22,0,6
0,2015,3,23,0,6
0,2015,3,0,0,7
0,2015,3,1,0,7
0,2015,3,2,0,7
0,2015,3,3,0,7
0,2015,3,4,0,7
0,2015,3,5,0,7
0,2015,3,6,0,7
0.138576,2015,3,7,0,7
0.678015,2015,3,8,0,7
0.765709,2015,3,9,0,7
1,2015,3,10,0,7
0.831628,2015,3,11,0,7
1,2015,3,12,0,7
0.836725,2015,3,13,0,7
0.896829,2015,3,14,0,7
0.571379,2015,3,15,0,7
0.768221,2015,3,16,0,7
0.0932693,2015,3,17,0,7
0.005547,2015,3,18,0,7
0,2015,3,19,0,7
0,2015,3,20,0,7
0,2015,3,21,0,7
0,2015,3,22,0,7
0,2015,3,23,0,7
0,2015,3,0,0,8
0,2015,3,1,0,8
0,2015,3,2,0,8
0,2015,3,3,0,8
0,2015,3,4,0,8
0,2015,3,5,0,8
0,2015,3,6,0,8
0.24653,2015,3,7,0,8
0.893152,2015,3,8,0,8
0.980804,2015,3,9,0,8
1,2015,3,10,0,8
0.919724,2015,3,11,0,8
0.632754,2015,3,12,0,8
0.917881,2015,3,13,0,8
0.511434,2015,3,14,0,8
0.608314,2015,3,15,0,8
0.448647,2015,3,16,0,8
0.0024175,2015,3,17,0,8
0.0081307,2015,3,18,0,8
0,2015,3,19,0,8
0,2015,3,20,0,8
0,2015,3,21,0,8
0,2015,3,22,0,8
0,2015,3,23,0,8
0,2015,3,0,0,9
0,2015,3,1,0,9
0,2015,3,2,0,9
0,2015,3,3,0,9
0,2015,3,4,0,9
0,2015,3,5,0,9
0,2015,3,6,0,9
0.268534,2015,3,7,0,9
0.899408,2015,3,8,0,9
1,2015,3,9,0,9
1,2015,3,10,0,9
1,2015,3,11,0,9
0.690799,2015,3,12,0,9
0.394096,2015,3,13,0,9
0.266965,2015,3,14,0,9
1,2015,3,15,0,9
1,2015,3,16,0,9
0.551754,2015,3,17,0,9
0.0135249,2015,3,18,0,9
0,2015,3,19,0,9
0,2015,3,20,0,9
0,2015,3,21,0,9
0,2015,3,22,0,9
0,2015,3,23,0,9
0,2015,3,0,0,10
0,2015,3,1,0,10
0,2015,3,2,0,10
0,2015,3,3,0,10
0,2015,3,4,0,10
0,2015,3,5,0,10
0,2015,3,6,0,10
0.276274,2015,3,7,0,10
0.915265,2015,3,8,0,10
0.770034,2015,3,9,0,10
1,2015,3,10,0,10
0.660021,2015,3,11,0,10
0.796736,2015,3,12,0,10
1,2015,3,13,0,10
0.795292,2015,3,14,0,10
0.566833,2015,3,15,0,10
0.72152,2015,3,16,0,10
0.385597,2015,3,17,0,10
0.0135021,2015,3,18,0,10
0,2015,3,19,0,10
0,2015,3,20,0,10
0,2015,3,21,0,10
0,2015,3,22,0,10
0,2015,3,23,0,10
0,2015,3,0,0,11
0,2015,3,1,0,11
0,2015,3,2,0,11
0,2015,3,3,0,11
0,2015,3,4,0,11
0,2015,3,5,0,11
0,2015,3,6,0,11
0.0290107,2015,3,7,0,11
0.132451,2015,3,8,0,11
0.13944,2015,3,9,0,11
0.213795,2015,3,10,0,11
0.226848,2015,3,11,0,11
0.272809,2015,3,12,0,11
0.585955,2015,3,13,0,11
0.327324,2015,3,14,0,11
0.361281,2015,3,15,0,11
0.198219,2015,3,16,0,11
0.100688,2015,3,17,0,11
0.001581,2015,3,18,0,11
0,2015,3,19,0,11
0,2015,3,20,0,11
0,2015,3,21,0,11
0,2015,3,22,0,11
0,2015,3,23,0,11
0,2015,3,0,0,12
0,2015,3,1,0,12
0,2015,3,2,0,12
0,2015,3,3,0,12
0,2015,3,4,0,12
0,2015,3,5,0,12
0,2015,3,6,0,12
0,2015,3,7,0,12
0.293076,2015,3,8,0,12
0.431879,2015,3,9,0,12
0.512675,2015,3,10,0,12
0.654939,2015,3,11,0,12
0.900528,2015,3,12,0,12
0.924589,2015,3,13,0,12
0.902803,2015,3,14,0,12
1,2015,3,15,0,12
0.789564,2015,3,16,0,12
0.543051,2015,3,17,0,12
0.0140167,2015,3,18,0,12
0,2015,3,19,0,12
0,2015,3,20,0,12
0,2015,3,21,0,12
0,2015,3,22,0,12
0,2015,3,23,0,12
0,2015,3,0,0,13
0,2015,3,1,0,13
0,2015,3,2,0,13
0,2015,3,3,0,13
0,2015,3,4,0,13
0,2015,3,5,0,13
0,2015,3,6,0,13
0.314844,2015,3,7,0,13
0.975309,2015,3,8,0,13
1,2015,3,9,0,13
1,2015,3,10,0,13
1,2015,3,11,0,13
1,2015,3,12,0,13
1,2015,3,13,0,13
1,2015,3,14,0,13
1,2015,3,15,0,13
1,2015,3,16,0,13
0.568812,2015,3,17,0,13
0.0159668,2015,3,18,0,13
0,2015,3,19,0,13
0,2015,3,20,0,13
0,2015,3,21,0,13
0,2015,3,22,0,13
0,2015,3,23,0,13
0,2015,3,0,0,14
0,2015,3,1,0,14
0,2015,3,2,0,14
0,2015,3,3,0,14
0,2015,3,4,0,14
0,2015,3,5,0,14
0,2015,3,6,0,14
0.315023,2015,3,7,0,14
0.974753,2015,3,8,0,14
1,2015,3,9,0,14
1,2015,3,10,0,14
1,2015,3,11,0,14
1,2015,3,12,0,14
1,2015,3,13,0,14
1,2015,3,14,0,14
1,2015,3,15,0,14
1,2015,3,16,0,14
0.559039,2015,3,17,0,14
0.0160315,2015,3,18,0,14
0,2015,3,19,0,14
0,2015,3,20,0,14
0,2015,3,21,0,14
0,2015,3,22,0,14
0,2015,3,23,0,14
0,2015,3,0,0,15
0,2015,3,1,0,15
0,2015,3,2,0,15
0,2015,3,3,0,15
0,2015,3,4,0,15
0,2015,3,5,0,15
0,2015,3,6,0,15
0.130222,2015,3,7,0,15
0.509712,2015,3,8,0,15
1,2015,3,9,0,15
0.667425,2015,3,10,0,15
0.894743,2015,3,11,0,15
0.508997,2015,3,12,0,15
0.411903,2015,3,13,0,15
0.434114,2015,3,14,0,15
0.359866,2015,3,15,0,15
0.294347,2015,3,16,0,15
0.547449,2015,3,17,0,15
0.0159361,2015,3,18,0,15
0,2015,3,19,0,15
0,2015,3,20,0,15
0,2015,3,21,0,15
0,2015,3,22,0,15
0,2015,3,23,0,15
0,2015,3,0,0,16
0,2015,3,1,0,16
0,2015,3,2,0,16
0,2015,3,3,0,16
0,2015,3,4,0,16
0,2015,3,5,0,16
0,2015,3,6,0,16
0.0531127,2015,3,7,0,16
0.514605,2015,3,8,0,16
1,2015,3,9,0,16
1,2015,3,10,0,16
1,2015,3,11,0,16
1,2015,3,12,0,16
1,2015,3,13,0,16
1,2015,3,14,0,16
1,2015,3,15,0,16
0.94552,2015,3,16,0,16
0.522841,2015,3,17,0,16
0.017202,2015,3,18,0,16
0,2015,3,19,0,16
0,2015,3,20,0,16
0,2015,3,21,0,16
0,2015,3,22,0,16
0,2015,3,23,0,16
0,2015,3,0,0,17
0,2015,3,1,0,17
0,2015,3,2,0,17
0,2015,3,3,0,17
0,2015,3,4,0,17
0,2015,3,5,0,17
0,2015,3,6,0,17
0.328562,2015,3,7,0,17
0.926851,2015,3,8,0,17
1,2015,3,9,0,17
0.75258,2015,3,10,0,17
1,2015,3,11,0,17
1,2015,3,12,0,17
1,2015,3,13,0,17
0.607291,2015,3,14,0,17
0.113755,2015,3,15,0,17
0.0676132,2015,3,16,0,17
0.0763788,2015,3,17,0,17
0.0176882,2015,3,18,0,17
0,2015,3,19,0,17
0,2015,3,20,0,17
0,2015,3,21,0,17
0,2015,3,22,0,17
0,2015,3,23,0,17
0,2015,3,0,0,18
0,2015,3,1,0,18
0,2015,3,2,0,18
0,2015,3,3,0,18
0,2015,3,4,0,18
0,2015,3,5,0,18
0,2015,3,6,0,18
0.330842,2015,3,7,0,18
0.906016,2015,3,8,0,18
0.986936,2015,3,9,0,18
1,2015,3,10,0,18
0.999694,2015,3,11,0,18
0.999365,2015,3,12,0,18
1,2015,3,13,0,18
0.187218,2015,3,14,0,18
0.275574,2015,3,15,0,18
0.109959,2015,3,16,0,18
0.0601297,2015,3,17,0,18
0.0053276,2015,3,18,0,18
0,2015,3,19,0,18
0,2015,3,20,0,18
0,2015,3,21,0,18
0,2015,3,22,0,18
0,2015,3,23,0,18
0,2015,3,0,0,19
0,2015,3,1,0,19
0,2015,3,2,0,19
0,2015,3,3,0,19
0,2015,3,4,0,19
0,2015,3,5,0,19
0,2015,3,6,0,19
0.333107,2015,3,7,0,19
0.238548,2015,3,8,0,19
0.129921,2015,3,9,0,19
0.156543,2015,3,10,0,19
0.143264,2015,3,11,0,19
0.235635,2015,3,12,0,19
0.122958,2015,3,13,0,19
0.21347,2015,3,14,0,19
0.406002,2015,3,15,0,19
1,2015,3,16,0,19
0.552238,2015,3,17,0,19
0.0199735,2015,3,18,0,19
0,2015,3,19,0,19
0,2015,3,20,0,19
0,2015,3,21,0,19
0,2015,3,22,0,19
0,2015,3,23,0,19
0,2015,3,0,0,20
0,2015,3,1,0,20
0,2015,3,2,0,20
0,2015,3,3,0,20
0,2015,3,4,0,20
0,2015,3,5,0,20
0,2015,3,6,0,20
0.349921,2015,3,7,0,20
0.950212,2015,3,8,0,20
1,2015,3,9,0,20
1,2015,3,10,0,20
1,2015,3,11,0,20
1,2015,3,12,0,20
1,2015,3,13,0,20
0.836016,2015,3,14,0,20
0.453306,2015,3,15,0,20
0.226537,2015,3,16,0,20
0.560336,2015,3,17,0,20
0.0222514,2015,3,18,0,20
0,2015,3,19,0,20
0,2015,3,20,0,20
0,2015,3,21,0,20
0,2015,3,22,0,20
0,2015,3,23,0,20
0,2015,3,0,0,21
0,2015,3,1,0,21
0,2015,3,2,0,21
0,2015,3,3,0,21
0,2015,3,4,0,21
0,2015,3,5,0,21
0,2015,3,6,0,21
0.356467,2015,3,7,0,21
0.335212,2015,3,8,0,21
0.483448,2015,3,9,0,21
1,2015,3,10,0,21
1,2015,3,11,0,21
1,2015,3,12,0,21
1,2015,3,13,0,21
1,2015,3,14,0,21
1,2015,3,15,0,21
1,2015,3,16,0,21
0.553354,2015,3,17,0,21
0.0225806,2015,3,18,0,21
0,2015,3,19,0,21
0,2015,3,20,0,21
0,2015,3,21,0,21
0,2015,3,22,0,21
0,2015,3,23,0,21
0,2015,3,0,0,22
0,2015,3,1,0,22
0,2015,3,2,0,22
0,2015,3,3,0,22
0,2015,3,4,0,22
0,2015,3,5,0,22
0,2015,3,6,0,22
0.357482,2015,3,7,0,22
0.949341,2015,3,8,0,22
1,2015,3,9,0,22
1,2015,3,10,0,22
0.836166,2015,3,11,0,22
1,2015,3,12,0,22
0.928124,2015,3,13,0,22
0.907984,2015,3,14,0,22
1,2015,3,15,0,22
0.588659,2015,3,16,0,22
0.356214,2015,3,17,0,22
0.0241525,2015,3,18,0,22
0,2015,3,19,0,22
0,2015,3,20,0,22
0,2015,3,21,0,22
0,2015,3,22,0,22
0,2015,3,23,0,22
0,2015,3,0,0,23
0,2015,3,1,0,23
0,2015,3,2,0,23
0,2015,3,3,0,23
0,2015,3,4,0,23
0,2015,3,5,0,23
0,2015,3,6,0,23
0.378821,2015,3,7,0,23
0.952304,2015,3,8,0,23
1,2015,3,9,0,23
0.689455,2015,3,10,0,23
